--------------------------------------------GFX Log File--------------------------------------------
                                    Date/Time:2015-09-09_2-21-51
     Timestamp     |                                    Message                                     
-------------------|--------------------------------------------------------------------------------
000000000.00001    | GRAPHICS
000000000.00033    |   Graphics Config:
000000000.00051    |     Width: 800
000000000.00069    |     Height: 600
000000000.00088    |     Model Path: ../Models/
000000000.00109    |     Texture Path: ../Textures/
000000000.00132    |     Shader Path: ../SHADER_BINARY/
000000000.00151    |     Fullscreen: False
000000000.00168    |   GPU Info
000000000.00810    |     Video Card: Intel(R) HD Graphics 4600
000000000.00842    |     Dedicated Video Memory: 32
000000000.00863    |     Shared Video Memory: 1760
000000000.00884    |   Initialize DirectX
000000000.00984    |     Sample Count: 1
000000000.01000    |     Sample Quality: 0
000000000.03043    |     Feature Level: 45312
000000000.03179    |   Initialize Shaders
000000000.03212    |     Loading Shader: BasicModelShader
000000000.03230    |       Shader Types Found:
000000000.03260    |         Vertex Shader Found
000000000.03441    |         Pixel Shader Found
000000000.03595    |     Loading Shader: DiffuseShader
000000000.03616    |       Shader Types Found:
000000000.03647    |         Vertex Shader Found
000000000.04009    |         Pixel Shader Found
000000000.04270    |     Loading Shader: NormalShader
000000000.04295    |       Shader Types Found:
000000000.04329    |         Vertex Shader Found
000000000.04395    |         Pixel Shader Found
000000000.04463    |     Loading Shader: DeferredTextureShader
000000000.04480    |       Shader Types Found:
000000000.04506    |         Vertex Shader Found
000000000.04567    |         Pixel Shader Found
000000000.04635    |     Loading Shader: DeferredDepth
000000000.04652    |       Shader Types Found:
000000000.04678    |         Vertex Shader Found
000000000.04740    |         Pixel Shader Found
000000000.04815    |     Loading Shader: DeferredDepthNormalMap
000000000.04834    |       Shader Types Found:
000000000.04863    |         Vertex Shader Found
000000000.04926    |         Pixel Shader Found
000000000.04999    |     Loading Shader: DirectionalLightSource
000000000.05016    |       Shader Types Found:
000000000.05050    |         Vertex Shader Found
000000000.05128    |         Pixel Shader Found
000000000.05219    |     Loading Shader: PointLightSource
000000000.05239    |       Shader Types Found:
000000000.05273    |         Vertex Shader Found
000000000.05353    |         Pixel Shader Found
000000000.05454    |     Loading Shader: QuadShader
000000000.05478    |       Shader Types Found:
000000000.05517    |         Vertex Shader Found
000000000.05613    |         Pixel Shader Found
000000000.05717    |     Loading Shader: UIShader
000000000.05740    |       Shader Types Found:
000000000.05777    |         Vertex Shader Found
000000000.05861    |         Pixel Shader Found
000000000.05960    |     Loading Shader: PrimitiveShader
000000000.05981    |       Shader Types Found:
000000000.06010    |         Vertex Shader Found
000000000.06072    |         Pixel Shader Found
000000000.06153    |     Loading Shader: PointShader
000000000.06176    |       Shader Types Found:
000000000.06216    |         Vertex Shader Found
000000000.06285    |         Pixel Shader Found
000000000.06386    |         Geometry Shader Found
000000000.06659    |   Initialize Buffers
000000000.06755    |   Initialize Models
000000000.11585    |   Initialize Textures
000000000.11656    |     Texture: UV
000000000.11680    |       Path: ../Textures/uv.DDS
000000000.11699    |       Width: 1024
000000000.11717    |       Height: 1024
000000000.13299    |     Texture: Skybox
000000000.13333    |       Path: ../Textures/skybox_texture.DDS
000000000.13360    |       Width: 1024
000000000.13388    |       Height: 1024
000000000.15039    |     Texture: Wire
000000000.15071    |       Path: ../Textures/wire.DDS
000000000.15094    |       Width: 1024
000000000.15115    |       Height: 1024
000000000.16730    |     Texture: n1
000000000.16763    |       Path: ../Textures/normal1.DDS
000000000.16785    |       Width: 256
000000000.16805    |       Height: 256
000000000.16933    |     Texture: n2
000000000.16955    |       Path: ../Textures/normal2.DDS
000000000.16974    |       Width: 256
000000000.16995    |       Height: 256
000000000.17112    |     Texture: n3
000000000.17131    |       Path: ../Textures/normal3.DDS
000000000.17148    |       Width: 256
000000000.17164    |       Height: 256
